worker_id,type,iteration,time
worker_24,execution,13,115910.0
worker_15,execution,13,107749.0
worker_0,execution,13,114764.0
worker_26,execution,13,129899.52740743262
worker_9,execution,13,96860.4564711239
worker_13,execution,13,119283.76264176062
worker_20,execution,13,115442.0
worker_22,execution,13,116778.0
worker_25,execution,13,119340.85873099035
worker_5,execution,13,96597.66518889062
worker_6,execution,13,97474.3591629506
worker_4,execution,13,94164.0
worker_19,execution,13,115099.0
worker_11,execution,13,97077.0
worker_18,execution,13,116179.0
worker_7,execution,13,97562.0
worker_12,execution,13,97341.47918719245
worker_21,execution,13,116250.0
worker_28,execution,13,97375.21693651061
worker_29,execution,13,96458.0
worker_16,execution,13,113195.0
worker_3,execution,13,93048.0
worker_27,execution,13,127368.8571590744
worker_14,execution,13,115755.0
worker_2,execution,13,91018.0
worker_8,execution,13,96419.0
worker_1,execution,13,96651.0
worker_10,execution,13,96369.0
worker_23,idle,13,14509.527407432615
worker_17,idle,13,2754.6307079307735
worker_24,idle,13,13989.527407432615
worker_15,idle,13,22150.527407432615
worker_0,idle,13,15135.527407432615
worker_26,idle,13,0.0
worker_9,idle,13,33039.07093630871
worker_13,idle,13,10615.764765671993
worker_20,idle,13,14457.527407432615
worker_22,idle,13,13121.527407432615
worker_25,idle,13,10558.668676442263
worker_5,idle,13,33301.862218541995
worker_6,idle,13,32425.168244482018
