Number of features,Number of samples,Execution time,Fitness,Train score,Test time,Number of iterations,Time by iteration,Max iterations,Optimizer,Kernel
2608,149,2.0609,0.6339,0.0,0.0185,21,0.0147,1000,avltree,2
5118,149,2.2252,0.646,0.0,0.0376,23,0.0159,1000,avltree,2
1557,149,2.0234,0.643,0.0,0.0124,21,0.0141,1000,avltree,2
7210,149,2.2054,0.6449,0.0,0.0505,21,0.0161,1000,avltree,2
1908,149,2.0689,0.6367,0.0,0.0145,23,0.0146,1000,avltree,2
1774,149,2.0217,0.6599,0.0,0.0143,21,0.0145,1000,avltree,2
13894,149,2.4881,0.6431,0.0,0.098,22,0.0194,1000,avltree,2
2017,149,2.0604,0.6379,0.0,0.0161,21,0.0145,1000,avltree,2
3862,149,2.1085,0.6382,0.0,0.026,22,0.0147,1000,avltree,2
4082,149,2.1056,0.6572,0.0,0.0318,21,0.0161,1000,avltree,2
14253,149,2.4995,0.644,0.0,0.089,22,0.0192,1000,avltree,2
1039,149,2.0536,0.6587,0.0,0.0091,23,0.0147,1000,avltree,2
11786,149,2.4136,0.6403,0.0,0.0769,23,0.0183,1000,avltree,2
6215,149,2.1953,0.652,0.0,0.0449,22,0.0164,1000,avltree,2
4080,149,2.1807,0.6508,0.0,0.0265,24,0.0153,1000,avltree,2
7522,149,2.2484,0.6555,0.0,0.0504,21,0.0169,1000,avltree,2
11758,149,2.409,0.6477,0.0,0.0765,23,0.0183,1000,avltree,2
6102,149,2.1373,0.6402,0.0,0.039,21,0.0159,1000,avltree,2
11925,149,2.3839,0.6495,0.0,0.0764,21,0.0189,1000,avltree,2
11511,149,2.3954,0.6496,0.0,0.0835,22,0.0189,1000,avltree,2
1448,149,2.0079,0.6396,0.0,0.0113,22,0.0143,1000,avltree,2
2540,149,2.1359,0.65,0.0,0.0178,23,0.0154,1000,avltree,2
6936,149,2.202,0.6501,0.0,0.0478,21,0.0166,1000,avltree,2
9619,149,2.3178,0.6459,0.0,0.0636,21,0.0179,1000,avltree,2
1904,149,2.0674,0.6457,0.0,0.0145,23,0.0149,1000,avltree,2
3185,149,2.1298,0.6604,0.0,0.0222,22,0.0152,1000,avltree,2
6947,149,2.2331,0.6427,0.0,0.0435,21,0.017,1000,avltree,2
6277,149,2.1765,0.633,0.0,0.0442,21,0.0168,1000,avltree,2
10509,149,2.4094,0.6505,0.0,0.064,22,0.0177,1000,avltree,2
13399,149,2.4418,0.6434,0.0,0.0809,22,0.0189,1000,avltree,2
7845,149,2.2331,0.6505,0.0,0.0522,21,0.0177,1000,avltree,2
7532,149,2.2427,0.6401,0.0,0.0517,22,0.0166,1000,avltree,2
4987,149,2.1585,0.6531,0.0,0.0318,22,0.0156,1000,avltree,2
7763,149,2.2882,0.6406,0.0,0.0492,24,0.0165,1000,avltree,2
4354,149,2.1495,0.6467,0.0,0.0308,22,0.0161,1000,avltree,2
3541,149,2.0754,0.6432,0.0,0.025,22,0.0157,1000,avltree,2
4909,149,2.2318,0.6501,0.0,0.0315,24,0.0154,1000,avltree,2
2551,149,2.1044,0.6462,0.0,0.0185,23,0.0143,1000,avltree,2
3979,149,2.1148,0.6487,0.0,0.0289,22,0.0161,1000,avltree,2
5409,149,2.1603,0.6623,0.0,0.0351,21,0.0161,1000,avltree,2
6177,149,2.1904,0.6479,0.0,0.0443,22,0.0166,1000,avltree,2
4098,149,2.1951,0.6376,0.0,0.0266,22,0.0156,1000,avltree,2
9160,149,2.3767,0.6467,0.0,0.0586,21,0.0185,1000,avltree,2
5413,149,2.2558,0.648,0.0,0.0355,22,0.0158,1000,avltree,2
10499,149,2.3861,0.6418,0.0,0.0676,20,0.0181,1000,avltree,2
1817,149,2.0847,0.6367,0.0,0.0139,23,0.0134,1000,avltree,2
6610,149,2.3676,0.6414,0.0,0.0456,22,0.0171,1000,avltree,2
1953,149,2.1638,0.6435,0.0,0.0144,23,0.0148,1000,avltree,2
5211,149,2.2686,0.6581,0.0,0.0324,22,0.0159,1000,avltree,2
1146,149,2.0656,0.6745,0.0,0.0097,22,0.0135,1000,avltree,2
8506,149,2.3495,0.6464,0.0,0.0518,20,0.0184,1000,avltree,2
14445,149,2.584,0.6434,0.0,0.0877,23,0.0194,1000,avltree,2
8289,149,2.3345,0.6436,0.0,0.0512,22,0.017,1000,avltree,2
13333,149,2.4787,0.6523,0.0,0.0834,21,0.019,1000,avltree,2
11789,149,2.3863,0.6492,0.0,0.0793,20,0.0183,1000,avltree,2
4367,149,2.1951,0.6437,0.0,0.0294,21,0.0156,1000,avltree,2
9791,149,2.412,0.6459,0.0,0.0665,21,0.0175,1000,avltree,2
5730,149,2.2403,0.6417,0.0,0.0383,21,0.0157,1000,avltree,2
11661,149,2.5259,0.652,0.0,0.0768,22,0.0189,1000,avltree,2
11066,149,2.4858,0.6478,0.0,0.0798,22,0.0189,1000,avltree,2
836,149,2.0375,0.6333,0.0,0.0082,24,0.0144,1000,avltree,2
1817,149,2.0959,0.6559,0.0,0.015,20,0.0152,1000,avltree,2
6478,149,2.3138,0.6456,0.0,0.0449,21,0.0163,1000,avltree,2
9494,149,2.3985,0.6543,0.0,0.0606,21,0.0173,1000,avltree,2
11981,149,2.4433,0.6506,0.0,0.0765,20,0.0186,1000,avltree,2
4877,149,2.1967,0.6432,0.0,0.0306,21,0.0154,1000,avltree,2
6236,149,2.2978,0.6376,0.0,0.0477,23,0.0167,1000,avltree,2
12745,149,2.5274,0.641,0.0,0.0785,23,0.0186,1000,avltree,2
5845,149,2.2662,0.6417,0.0,0.039,21,0.016,1000,avltree,2
938,149,1.9738,0.6508,0.0,0.0095,18,0.0138,1000,avltree,2
8870,149,2.4687,0.6475,0.0,0.0656,23,0.0181,1000,avltree,2
7180,149,2.2301,0.6424,0.0,0.0449,23,0.0158,1000,avltree,2
8362,149,2.3179,0.6523,0.0,0.053,24,0.0164,1000,avltree,2
3576,149,2.0993,0.6407,0.0,0.0242,22,0.0148,1000,avltree,2
10141,149,2.3034,0.6468,0.0,0.0618,22,0.0181,1000,avltree,2
12279,149,2.4483,0.6464,0.0,0.0744,23,0.018,1000,avltree,2
1284,149,2.0442,0.6506,0.0,0.0108,21,0.0146,1000,avltree,2
1535,149,1.9612,0.6445,0.0,0.0119,22,0.0136,1000,avltree,2
4256,149,2.0978,0.6527,0.0,0.0312,21,0.0155,1000,avltree,2
2752,149,2.097,0.6569,0.0,0.0205,23,0.0157,1000,avltree,2
10601,149,2.3914,0.6516,0.0,0.071,22,0.0184,1000,avltree,2
5882,149,2.1819,0.652,0.0,0.0387,22,0.0154,1000,avltree,2
5826,149,2.1747,0.6491,0.0,0.0366,21,0.0166,1000,avltree,2
11595,149,2.4063,0.6451,0.0,0.0741,21,0.0185,1000,avltree,2
11428,149,2.3691,0.6478,0.0,0.0701,21,0.0186,1000,avltree,2
11277,149,2.3991,0.645,0.0,0.0782,23,0.0191,1000,avltree,2
7803,149,2.2536,0.6485,0.0,0.049,22,0.017,1000,avltree,2
10557,149,2.3454,0.6506,0.0,0.0686,22,0.0177,1000,avltree,2
3749,149,2.1336,0.6453,0.0,0.0251,21,0.0153,1000,avltree,2
6566,149,2.2154,0.6415,0.0,0.045,23,0.0166,1000,avltree,2
2608,149,2.079,0.6339,0.0,0.0181,23,0.0143,1000,avltree,2
5118,149,2.201,0.646,0.0,0.0363,22,0.0159,1000,avltree,2
1557,149,2.0113,0.643,0.0,0.0118,21,0.0143,1000,avltree,2
7210,149,2.2083,0.6449,0.0,0.0461,22,0.0168,1000,avltree,2
1908,149,2.0912,0.6367,0.0,0.0151,23,0.0144,1000,avltree,2
1774,149,2.0283,0.6599,0.0,0.0153,21,0.0148,1000,avltree,2
13894,149,2.539,0.6431,0.0,0.0899,22,0.0197,1000,avltree,2
2017,149,2.0545,0.6379,0.0,0.0162,21,0.0141,1000,avltree,2
3862,149,2.1434,0.6382,0.0,0.0284,23,0.0157,1000,avltree,2
4082,149,2.0929,0.6572,0.0,0.027,21,0.0161,1000,avltree,2
14253,149,2.5216,0.644,0.0,0.0887,22,0.0193,1000,avltree,2
951,149,1.9906,0.6661,0.0,0.0083,22,0.0135,1000,avltree,2
5522,149,2.2287,0.658,0.0,0.0422,23,0.0167,1000,avltree,2
3191,149,2.1062,0.656,0.0,0.0214,21,0.0154,1000,avltree,2
2208,149,2.117,0.6476,0.0,0.0166,23,0.0141,1000,avltree,2
3756,149,2.1588,0.6665,0.0,0.0258,23,0.0149,1000,avltree,2
5366,149,2.2158,0.664,0.0,0.0344,21,0.0162,1000,avltree,2
3122,149,2.1475,0.6561,0.0,0.0213,23,0.0145,1000,avltree,2
5538,149,2.1963,0.6461,0.0,0.035,23,0.0155,1000,avltree,2
5318,149,2.2233,0.6543,0.0,0.0341,21,0.017,1000,avltree,2
1099,149,2.0595,0.6601,0.0,0.0093,22,0.0142,1000,avltree,2
1567,149,2.0841,0.6641,0.0,0.0126,21,0.0148,1000,avltree,2
3425,149,2.124,0.6555,0.0,0.023,22,0.0153,1000,avltree,2
4617,149,2.2001,0.6465,0.0,0.0318,23,0.0166,1000,avltree,2
1307,149,2.0433,0.6417,0.0,0.0103,23,0.0139,1000,avltree,2
1839,149,2.0902,0.6571,0.0,0.0134,22,0.0152,1000,avltree,2
3352,149,2.1052,0.658,0.0,0.0236,23,0.0143,1000,avltree,2
3159,149,2.0453,0.6267,0.0,0.0233,21,0.0146,1000,avltree,2
4950,149,2.1731,0.6576,0.0,0.0341,20,0.0155,1000,avltree,2
6267,149,2.2528,0.6499,0.0,0.042,23,0.0159,1000,avltree,2
3855,149,2.0283,0.6412,0.0,0.0273,20,0.014,1000,avltree,2
3709,149,2.0724,0.6458,0.0,0.0249,21,0.0144,1000,avltree,2
2600,149,2.1026,0.6465,0.0,0.0188,22,0.0146,1000,avltree,2
3778,149,2.1022,0.6489,0.0,0.0253,22,0.0144,1000,avltree,2
2353,149,2.1015,0.6428,0.0,0.0169,22,0.0154,1000,avltree,2
2033,149,2.017,0.6499,0.0,0.0162,21,0.0139,1000,avltree,2
2577,149,2.1463,0.6619,0.0,0.0196,23,0.0154,1000,avltree,2
1628,149,2.0282,0.6429,0.0,0.0136,22,0.0139,1000,avltree,2
2209,149,2.1134,0.6468,0.0,0.0188,22,0.0158,1000,avltree,2
2803,149,2.075,0.6701,0.0,0.0207,22,0.0151,1000,avltree,2
3107,149,2.042,0.6456,0.0,0.0202,21,0.0155,1000,avltree,2
2287,149,2.1044,0.643,0.0,0.0171,23,0.0139,1000,avltree,2
4412,149,2.3037,0.6484,0.0,0.0305,22,0.0166,1000,avltree,2
2759,149,2.1465,0.6517,0.0,0.0198,22,0.0147,1000,avltree,2
5050,149,2.2324,0.6413,0.0,0.0357,22,0.0168,1000,avltree,2
1290,149,1.9707,0.6684,0.0,0.0107,21,0.0129,1000,avltree,2
3356,149,2.1163,0.6552,0.0,0.0236,21,0.0149,1000,avltree,2
1348,149,2.1203,0.6454,0.0,0.0108,23,0.0137,1000,avltree,2
2755,149,2.1061,0.6576,0.0,0.0194,22,0.0149,1000,avltree,2
1146,149,1.9187,0.6735,0.0,0.0107,19,0.0132,1000,avltree,2
4128,149,2.1323,0.6435,0.0,0.0271,21,0.0153,1000,avltree,2
6666,149,2.3796,0.65,0.0,0.0476,22,0.0169,1000,avltree,2
4035,149,2.1861,0.6719,0.0,0.0311,23,0.0161,1000,avltree,2
6104,149,2.2382,0.6509,0.0,0.0393,21,0.0163,1000,avltree,2
5557,149,2.2477,0.6485,0.0,0.0367,21,0.0167,1000,avltree,2
2359,149,2.2169,0.644,0.0,0.02,22,0.0153,1000,avltree,2
4698,149,2.2048,0.653,0.0,0.0321,21,0.0157,1000,avltree,2
2985,149,2.1148,0.6482,0.0,0.0204,21,0.0147,1000,avltree,2
5448,149,2.1933,0.6508,0.0,0.0357,21,0.0167,1000,avltree,2
5266,149,2.2123,0.6447,0.0,0.0375,21,0.0164,1000,avltree,2
839,149,1.9287,0.6582,0.0,0.0084,20,0.0143,1000,avltree,2
1265,149,2.1384,0.6566,0.0,0.0106,23,0.0141,1000,avltree,2
3257,149,2.1606,0.6592,0.0,0.022,22,0.0154,1000,avltree,2
4531,149,2.2411,0.6557,0.0,0.0325,21,0.0163,1000,avltree,2
5588,149,2.2405,0.6499,0.0,0.0387,22,0.0164,1000,avltree,2
2518,149,2.0923,0.6412,0.0,0.0186,21,0.0152,1000,avltree,2
3192,149,2.1203,0.6387,0.0,0.024,21,0.0153,1000,avltree,2
5900,149,2.202,0.6489,0.0,0.0411,22,0.0158,1000,avltree,2
2929,149,2.1028,0.6412,0.0,0.021,20,0.0151,1000,avltree,2
886,149,2.0484,0.6668,0.0,0.009,21,0.0148,1000,avltree,2
4311,149,2.3163,0.6608,0.0,0.0308,23,0.0156,1000,avltree,2
3528,149,2.1201,0.6536,0.0,0.0243,21,0.0159,1000,avltree,2
4034,149,2.1416,0.6549,0.0,0.0259,22,0.0151,1000,avltree,2
2030,149,2.0487,0.6481,0.0,0.0149,22,0.0144,1000,avltree,2
4798,149,2.085,0.6396,0.0,0.0315,21,0.0156,1000,avltree,2
5707,149,2.1991,0.6438,0.0,0.0422,22,0.0164,1000,avltree,2
1021,149,2.0643,0.6757,0.0,0.0089,23,0.0149,1000,avltree,2
1139,149,1.9968,0.6423,0.0,0.0097,21,0.0141,1000,avltree,2
2253,149,2.0461,0.6497,0.0,0.0166,21,0.0143,1000,avltree,2
1670,149,2.0172,0.6759,0.0,0.0136,23,0.0145,1000,avltree,2
4968,149,2.1759,0.648,0.0,0.0343,20,0.0164,1000,avltree,2
3003,149,2.0548,0.6578,0.0,0.0237,21,0.0155,1000,avltree,2
2987,149,2.0877,0.6632,0.0,0.0231,24,0.0149,1000,avltree,2
5480,149,2.1529,0.6441,0.0,0.0352,21,0.0165,1000,avltree,2
5368,149,2.1077,0.6371,0.0,0.0366,20,0.0157,1000,avltree,2
5263,149,2.1652,0.6481,0.0,0.0363,21,0.016,1000,avltree,2
3867,149,2.1385,0.6594,0.0,0.0258,21,0.0156,1000,avltree,2
5009,149,2.1195,0.6487,0.0,0.0368,21,0.0155,1000,avltree,2
2133,149,2.067,0.6631,0.0,0.0153,22,0.0147,1000,avltree,2
3265,149,2.0664,0.6549,0.0,0.0249,22,0.0152,1000,avltree,2
1573,149,2.0178,0.6455,0.0,0.0123,22,0.0148,1000,avltree,2
2767,149,2.0776,0.6555,0.0,0.0196,21,0.0157,1000,avltree,2
1165,149,2.0531,0.647,0.0,0.0119,21,0.0146,1000,avltree,2
3580,149,2.1412,0.661,0.0,0.0251,23,0.015,1000,avltree,2
1305,149,2.0983,0.6451,0.0,0.0106,25,0.014,1000,avltree,2
1231,149,2.0393,0.6727,0.0,0.0108,21,0.0157,1000,avltree,2
6404,149,2.1936,0.655,0.0,0.0401,22,0.0155,1000,avltree,2
1367,149,2.0856,0.6607,0.0,0.0122,23,0.0145,1000,avltree,2
2101,149,2.0521,0.6586,0.0,0.0163,21,0.0157,1000,avltree,2
2205,149,2.1388,0.6535,0.0,0.0177,23,0.0149,1000,avltree,2
6558,149,2.2304,0.6424,0.0,0.0413,22,0.0165,1000,avltree,2
1100,149,2.0614,0.6563,0.0,0.0103,22,0.0144,1000,avltree,2
3096,149,2.1626,0.6586,0.0,0.0213,22,0.0154,1000,avltree,2
2077,149,2.042,0.6551,0.0,0.0163,21,0.0147,1000,avltree,2
1686,149,2.0245,0.6515,0.0,0.0131,21,0.0141,1000,avltree,2
2339,149,2.154,0.6649,0.0,0.0179,21,0.0155,1000,avltree,2
2951,149,2.0653,0.6547,0.0,0.0226,21,0.0151,1000,avltree,2
1985,149,2.0373,0.6647,0.0,0.0157,21,0.013,1000,avltree,2
3047,149,2.1477,0.6512,0.0,0.0209,22,0.0148,1000,avltree,2
2967,149,2.2004,0.6533,0.0,0.0207,21,0.0157,1000,avltree,2
1196,149,2.1474,0.6586,0.0,0.0108,22,0.0149,1000,avltree,2
1369,149,2.0398,0.6667,0.0,0.0122,22,0.014,1000,avltree,2
2149,149,2.1519,0.66,0.0,0.0157,21,0.0151,1000,avltree,2
2678,149,2.1736,0.6317,0.0,0.0216,21,0.0159,1000,avltree,2
1275,149,2.159,0.6689,0.0,0.0109,22,0.0152,1000,avltree,2
1470,149,2.0131,0.6499,0.0,0.0128,20,0.0132,1000,avltree,2
2138,149,2.0887,0.6494,0.0,0.0156,21,0.0153,1000,avltree,2
2011,149,2.2026,0.6451,0.0,0.0145,23,0.0154,1000,avltree,2
2807,149,2.1571,0.6734,0.0,0.0194,21,0.0151,1000,avltree,2
3430,149,2.1077,0.6478,0.0,0.0232,21,0.0153,1000,avltree,2
2318,149,2.1758,0.6445,0.0,0.0164,21,0.0158,1000,avltree,2
2300,149,2.1651,0.6506,0.0,0.0189,23,0.0146,1000,avltree,2
1786,149,2.1456,0.6711,0.0,0.0148,21,0.016,1000,avltree,2
2292,149,2.137,0.6543,0.0,0.0168,23,0.015,1000,avltree,2
1687,149,2.111,0.6592,0.0,0.0131,22,0.0147,1000,avltree,2
1580,149,2.1427,0.6608,0.0,0.0174,23,0.0139,1000,avltree,2
1787,149,2.0732,0.6559,0.0,0.0148,21,0.0145,1000,avltree,2
1389,149,2.0099,0.6468,0.0,0.0109,20,0.014,1000,avltree,2
1586,149,1.9553,0.661,0.0,0.0127,21,0.0144,1000,avltree,2
1858,149,2.0994,0.6621,0.0,0.0139,22,0.0153,1000,avltree,2
1975,149,2.0775,0.6639,0.0,0.0162,21,0.0142,1000,avltree,2
1684,149,2.1058,0.6524,0.0,0.0142,21,0.0151,1000,avltree,2
2505,149,2.0101,0.6508,0.0,0.0178,21,0.0142,1000,avltree,2
1873,149,2.0359,0.6527,0.0,0.0137,22,0.015,1000,avltree,2
2814,149,2.0743,0.6443,0.0,0.0195,22,0.0156,1000,avltree,2
1276,149,2.0532,0.6824,0.0,0.0115,22,0.0137,1000,avltree,2
2176,149,2.0703,0.6602,0.0,0.0158,22,0.0143,1000,avltree,2
1286,149,2.0781,0.6539,0.0,0.0112,23,0.0154,1000,avltree,2
1852,149,1.9952,0.672,0.0,0.0158,20,0.0147,1000,avltree,2
1139,149,2.0501,0.6586,0.0,0.0114,23,0.0144,1000,avltree,2
2409,149,1.9829,0.6576,0.0,0.019,21,0.0142,1000,avltree,2
3515,149,2.1655,0.6645,0.0,0.0239,23,0.0149,1000,avltree,2
2450,149,2.0001,0.6656,0.0,0.0181,21,0.0138,1000,avltree,2
3264,149,2.163,0.6472,0.0,0.023,24,0.0147,1000,avltree,2
3017,149,2.0881,0.6697,0.0,0.0205,20,0.0156,1000,avltree,2
1699,149,2.0227,0.6638,0.0,0.0127,21,0.0145,1000,avltree,2
2760,149,2.068,0.6579,0.0,0.0193,21,0.0152,1000,avltree,2
2000,149,2.0916,0.6452,0.0,0.0147,23,0.0141,1000,avltree,2
3024,149,2.091,0.6609,0.0,0.0223,23,0.0152,1000,avltree,2
2924,149,2.0727,0.6545,0.0,0.0211,23,0.0154,1000,avltree,2
1083,149,2.0238,0.6863,0.0,0.0091,22,0.0143,1000,avltree,2
1215,149,1.9966,0.6613,0.0,0.0107,22,0.0135,1000,avltree,2
2113,149,2.001,0.67,0.0,0.0157,20,0.0145,1000,avltree,2
2575,149,2.1466,0.6512,0.0,0.0186,23,0.0147,1000,avltree,2
3037,149,2.0817,0.6624,0.0,0.0214,22,0.0151,1000,avltree,2
1746,149,1.9791,0.654,0.0,0.0139,22,0.0136,1000,avltree,2
2025,149,2.1081,0.6424,0.0,0.0147,23,0.015,1000,avltree,2
3222,149,2.1592,0.6645,0.0,0.0234,23,0.0158,1000,avltree,2
1956,149,2.0356,0.6452,0.0,0.0148,21,0.0149,1000,avltree,2
1091,149,2.0222,0.6572,0.0,0.0094,23,0.0136,1000,avltree,2
2516,149,2.0879,0.6551,0.0,0.0192,22,0.0158,1000,avltree,2
2233,149,2.114,0.6617,0.0,0.016,23,0.015,1000,avltree,2
2388,149,2.0592,0.6621,0.0,0.0179,23,0.0146,1000,avltree,2
1581,149,2.0027,0.6663,0.0,0.0124,21,0.0143,1000,avltree,2
2676,149,2.0991,0.6581,0.0,0.0183,23,0.0147,1000,avltree,2
3051,149,2.1404,0.6521,0.0,0.0209,21,0.0159,1000,avltree,2
1143,149,2.0465,0.6532,0.0,0.0102,24,0.0147,1000,avltree,2
1156,149,2.0326,0.6427,0.0,0.0097,21,0.0141,1000,avltree,2
1669,149,1.9655,0.6523,0.0,0.0137,22,0.014,1000,avltree,2
1670,149,2.0867,0.6759,0.0,0.0144,23,0.0154,1000,avltree,2
2758,149,2.0503,0.6612,0.0,0.0202,21,0.0151,1000,avltree,2
1989,149,2.035,0.6618,0.0,0.0146,22,0.015,1000,avltree,2
1949,149,2.0338,0.6678,0.0,0.0144,22,0.0141,1000,avltree,2
3000,149,2.118,0.6559,0.0,0.0206,23,0.0148,1000,avltree,2
2988,149,2.153,0.6574,0.0,0.022,21,0.0155,1000,avltree,2
2904,149,2.0623,0.6517,0.0,0.0197,22,0.0149,1000,avltree,2
2317,149,2.0363,0.67,0.0,0.0164,22,0.0145,1000,avltree,2
2766,149,2.0462,0.6461,0.0,0.0218,20,0.0151,1000,avltree,2
1619,149,1.9875,0.6544,0.0,0.0126,21,0.0138,1000,avltree,2
2036,149,2.0482,0.644,0.0,0.0154,23,0.0144,1000,avltree,2
1390,149,2.0387,0.6699,0.0,0.0121,22,0.0131,1000,avltree,2
1882,149,2.1047,0.659,0.0,0.015,22,0.0147,1000,avltree,2
1229,149,1.978,0.6605,0.0,0.0103,20,0.0139,1000,avltree,2
2188,149,1.9922,0.6724,0.0,0.0163,21,0.0143,1000,avltree,2
1258,149,1.9841,0.6555,0.0,0.01,21,0.0141,1000,avltree,2
1199,149,2.0352,0.6669,0.0,0.0096,22,0.0148,1000,avltree,2
3403,149,2.0552,0.6591,0.0,0.0234,20,0.0157,1000,avltree,2
1285,149,2.0473,0.6662,0.0,0.0107,23,0.0142,1000,avltree,2
1620,149,2.0607,0.6676,0.0,0.0122,21,0.0153,1000,avltree,2
1677,149,1.9836,0.6706,0.0,0.0123,20,0.014,1000,avltree,2
3518,149,2.1513,0.6525,0.0,0.0246,22,0.0149,1000,avltree,2
896,149,2.0869,0.662,0.0,0.0083,21,0.015,1000,avltree,2
1764,149,2.2325,0.657,0.0,0.0135,23,0.0152,1000,avltree,2
1336,149,2.0811,0.6674,0.0,0.0113,21,0.0155,1000,avltree,2
1183,149,2.0384,0.6443,0.0,0.011,20,0.0144,1000,avltree,2
1448,149,2.0575,0.6737,0.0,0.0128,22,0.0143,1000,avltree,2
1690,149,2.1351,0.6527,0.0,0.0127,23,0.0149,1000,avltree,2
1281,149,2.1375,0.6644,0.0,0.011,22,0.0148,1000,avltree,2
1763,149,2.0446,0.647,0.0,0.0138,21,0.0134,1000,avltree,2
1688,149,2.0408,0.6724,0.0,0.0142,20,0.0145,1000,avltree,2
954,149,2.0826,0.6792,0.0,0.0085,22,0.0145,1000,avltree,2
990,149,2.1008,0.6838,0.0,0.0086,22,0.0141,1000,avltree,2
1411,149,2.1667,0.6624,0.0,0.0117,24,0.0139,1000,avltree,2
1555,149,2.0389,0.6448,0.0,0.0126,21,0.0142,1000,avltree,2
987,149,2.0658,0.6697,0.0,0.0091,22,0.0135,1000,avltree,2
1065,149,2.0911,0.667,0.0,0.0093,23,0.0139,1000,avltree,2
1383,149,2.1595,0.6655,0.0,0.0113,23,0.0148,1000,avltree,2
1304,149,2.0496,0.6664,0.0,0.0117,20,0.014,1000,avltree,2
1584,149,2.0693,0.6707,0.0,0.0129,21,0.0142,1000,avltree,2
1897,149,2.1211,0.6401,0.0,0.0142,21,0.0148,1000,avltree,2
1410,149,2.0674,0.6469,0.0,0.0137,22,0.015,1000,avltree,2
1395,149,2.0172,0.6504,0.0,0.0119,21,0.014,1000,avltree,2
1193,149,2.0308,0.66,0.0,0.0101,21,0.0152,1000,avltree,2
1422,149,2.0488,0.6471,0.0,0.0114,22,0.0141,1000,avltree,2
1200,149,2.0083,0.6404,0.0,0.01,22,0.0142,1000,avltree,2
1076,149,2.1351,0.6723,0.0,0.0094,22,0.0163,1000,avltree,2
1168,149,2.143,0.6533,0.0,0.011,22,0.0145,1000,avltree,2
1031,149,2.191,0.6592,0.0,0.0094,23,0.0145,1000,avltree,2
1112,149,2.1133,0.6733,0.0,0.0102,23,0.0142,1000,avltree,2
1201,149,2.168,0.6577,0.0,0.0108,23,0.0147,1000,avltree,2
1265,149,2.131,0.649,0.0,0.0119,22,0.0146,1000,avltree,2
1109,149,2.0076,0.6492,0.0,0.0098,22,0.0142,1000,avltree,2
1502,149,2.0698,0.6544,0.0,0.0127,23,0.0155,1000,avltree,2
1234,149,2.0174,0.6673,0.0,0.0112,20,0.0142,1000,avltree,2
1733,149,1.9987,0.6589,0.0,0.0138,21,0.0152,1000,avltree,2
993,149,1.959,0.6857,0.0,0.0095,21,0.0141,1000,avltree,2
1350,149,2.058,0.6725,0.0,0.0109,23,0.0149,1000,avltree,2
988,149,2.0399,0.6543,0.0,0.0087,21,0.0144,1000,avltree,2
1217,149,2.0559,0.6483,0.0,0.0099,21,0.0153,1000,avltree,2
899,149,1.9499,0.6592,0.0,0.0085,20,0.015,1000,avltree,2
1461,149,2.0357,0.6723,0.0,0.0128,22,0.0133,1000,avltree,2
1943,149,2.013,0.6706,0.0,0.0153,21,0.0145,1000,avltree,2
1504,149,2.0608,0.6745,0.0,0.0117,22,0.0149,1000,avltree,2
1876,149,2.0242,0.6592,0.0,0.0141,21,0.0147,1000,avltree,2
1719,149,2.0473,0.6844,0.0,0.014,21,0.014,1000,avltree,2
1137,149,2.0156,0.6526,0.0,0.0093,22,0.0144,1000,avltree,2
1623,149,2.0889,0.6539,0.0,0.0129,22,0.0146,1000,avltree,2
1341,149,2.068,0.6574,0.0,0.0107,23,0.015,1000,avltree,2
1713,149,2.0125,0.6569,0.0,0.0128,22,0.0145,1000,avltree,2
1707,149,2.0529,0.6664,0.0,0.0124,22,0.014,1000,avltree,2
1083,149,2.0345,0.6863,0.0,0.0101,23,0.0153,1000,avltree,2
909,149,2.052,0.677,0.0,0.008,23,0.0148,1000,avltree,2
1315,149,2.0676,0.6799,0.0,0.0113,23,0.0156,1000,avltree,2
1552,149,2.0646,0.6627,0.0,0.013,24,0.0141,1000,avltree,2
1712,149,2.084,0.681,0.0,0.014,22,0.0157,1000,avltree,2
1194,149,2.1206,0.6619,0.0,0.0098,24,0.0148,1000,avltree,2
1251,149,2.0488,0.6403,0.0,0.0108,23,0.0145,1000,avltree,2
1837,149,2.1166,0.6631,0.0,0.014,24,0.0144,1000,avltree,2
1295,149,2.0772,0.6552,0.0,0.0103,24,0.0135,1000,avltree,2
907,149,2.0368,0.6738,0.0,0.0083,22,0.0152,1000,avltree,2
1510,149,2.0617,0.6526,0.0,0.0122,23,0.0139,1000,avltree,2
1377,149,2.0296,0.661,0.0,0.0115,22,0.0149,1000,avltree,2
1429,149,2.0,0.6524,0.0,0.012,22,0.0142,1000,avltree,2
1083,149,2.0977,0.6759,0.0,0.0113,24,0.015,1000,avltree,2
1605,149,2.0054,0.6607,0.0,0.0138,22,0.0149,1000,avltree,2
1745,149,2.0521,0.662,0.0,0.014,24,0.0142,1000,avltree,2
926,149,2.0369,0.6745,0.0,0.0089,23,0.0139,1000,avltree,2
911,149,2.0275,0.6736,0.0,0.0081,22,0.0147,1000,avltree,2
1155,149,1.9705,0.692,0.0,0.0101,22,0.0132,1000,avltree,2
1113,149,2.0073,0.672,0.0,0.0092,23,0.0132,1000,avltree,2
1598,149,2.0042,0.6677,0.0,0.0139,21,0.0147,1000,avltree,2
1299,149,1.9865,0.6559,0.0,0.0113,22,0.0136,1000,avltree,2
